GeneID	kTotal	kWithin	kOut	kDiff	colors	Rank	GeneNumber	Rank_ratio
CST6	0.00328942416510011	0.00328247153682071	6.95262827939743e-06	0.00327551890854132	grey	7285	12882	56.6
CST7	0.00110459186089921	0.00109630619375233	8.28566714687271e-06	0.00108802052660546	grey	9227	12882	71.6
CSTA	0.0838991301171546	0.0838925946033648	6.53551378974881e-06	0.0838860590895751	grey	2034	12882	15.8
CSTB	0.216515364454355	0.0823709138009559	0.1341444506534	-0.0517735368524436	grey	2060	12882	16
CSTF1	0.0323510809890534	0.0310158268186764	0.00133525417037698	0.0296805726482994	grey	3509	12882	27.2
CSTF2	0.00492342719485137	0.00454189500860471	0.00038153218624666	0.00416036282235805	grey	6733	12882	52.3
CSTF2T	0.000379498422780277	0.000338840742317185	4.06576804630922e-05	0.000298183061854093	grey	11422	12882	88.7
CSTF3	0.026101231143113	0.0243847973031017	0.00171643384001132	0.0226683634630903	grey	3904	12882	30.3
CTAGE7P	0.000238118927062941	0.000228295897063969	9.82302999897258e-06	0.000218472867064996	grey	12013	12882	93.3
CTBP1	0.100431953173312	0.0622060319335537	0.0382259212397586	0.0239801106937951	grey	2483	12882	19.3
CTBP2	0.00066977399569468	0.000667676291854965	2.09770383971541e-06	0.000665578588015249	grey	10174	12882	79
CTBS	0.401563340403235	0.277979662912283	0.123583677490952	0.15439598542133	grey	708	12882	5.5
CTC1	0.151812106746377	0.132278557855726	0.0195335488906515	0.112745008965074	grey	1426	12882	11.1
CTCF	0.027519978552574	0.0241316318297977	0.0033883467227763	0.0207432851070214	grey	3925	12882	30.5
CTDNEP1	0.12018702944919	0.0978745491384836	0.0223124803107065	0.0755620688277771	grey	1817	12882	14.1
CTDSP1	0.0854133342448972	0.0461822704289038	0.0392310638159934	0.00695120661291034	grey	2906	12882	22.6
CTDSP2	0.0243742272211033	0.015579284354408	0.00879494286669528	0.00678434148771273	grey	4649	12882	36.1
CTDSPL	0.00131393929765428	0.00131008977030746	3.84952734682181e-06	0.00130624024296063	grey	8933	12882	69.3
CTF1	0.000542226029880208	0.00052577169890603	1.64543309741786e-05	0.000509317367931851	grey	10633	12882	82.5
CTH	0.000230329627728769	0.000212601498391818	1.77281293369513e-05	0.000194873369054867	grey	12096	12882	93.9
CTHRC1	0.000214317165906572	0.000213907787540075	4.09378366497112e-07	0.000213498409173578	grey	12090	12882	93.9
CTIF	0.00124672641704281	0.00119994730710074	4.67791099420765e-05	0.00115316819715866	grey	9069	12882	70.4
CTLA4	4.73391600320836e-05	4.72385915978466e-05	1.00568434236973e-07	4.71380231636097e-05	grey	12877	12882	100
CTNNA1	0.00205461455092406	0.00161437833794434	0.000440236212979718	0.00117414212496462	grey	8577	12882	66.6
CTNNA3	0.0637943945118426	0.0637941925504532	2.01961389431626e-07	0.0637939905890638	grey	2452	12882	19
CTNNAL1	0.0136151304925744	0.00473966323317677	0.00887546725939767	-0.0041358040262209	grey	6650	12882	51.6
CTNNB1	0.00389993554670261	0.00381357832940949	8.63572172931232e-05	0.00372722111211637	grey	7026	12882	54.5
CTNNBIP1	0.0184474376969836	0.0105530730766253	0.00789436462035834	0.00265870845626694	grey	5324	12882	41.3
CTNNBL1	0.10099471016688	0.0543380667323638	0.0466566434345157	0.00768142329784807	grey	2688	12882	20.9
CTNND1	0.00290782472707906	0.0029042893656585	3.53536142056691e-06	0.00290075400423793	grey	7504	12882	58.3
CTNND2	0.105418275841429	0.105403748239068	1.45276023616886e-05	0.105389220636706	grey	1738	12882	13.5
CTNS	0.000304774070406036	0.000297550146500286	7.22392390575002e-06	0.000290326222594536	grey	11625	12882	90.2
CTPS2	0.000813025654568696	0.000758841356065082	5.41842985036136e-05	0.000704657057561468	grey	9943	12882	77.2
CTR9	0.0474119007385992	0.0425787042202185	0.00483319651838073	0.0377455077018378	grey	3040	12882	23.6
CTRC	0.00122516057494195	0.00119774741705838	2.74131578835691e-05	0.00117033425917481	grey	9076	12882	70.5
CTSA	0.0308983011416871	0.022044728657346	0.00885357248434116	0.0131911561730048	grey	4091	12882	31.8
CTSB	0.022309196500168	0.0147259335562596	0.00758326294390839	0.00714267061235122	grey	4761	12882	37
CTSD	0.207559652645849	0.112193352535503	0.0953663001103458	0.0168270524251576	grey	1652	12882	12.8
CTSF	0.00198294118038171	0.00195354882225014	2.93923581315726e-05	0.00192415646411857	grey	8211	12882	63.7
CTSH	0.00995193342842407	0.00991378389343155	3.81495349925272e-05	0.00987563435843902	grey	5422	12882	42.1
CTSK	0.0504558408644218	0.0346113510444434	0.0158444898199785	0.0187668612244649	grey	3344	12882	26
CTSS	0.0169023572874384	0.0152284856434099	0.00167387164402854	0.0135546139993813	grey	4695	12882	36.4
CTSW	0.000195567500154313	0.000195253590484479	3.13909669833704e-07	0.000194939680814645	grey	12219	12882	94.9
CTSZ	0.000792569839038154	0.000790942539143453	1.62729989470079e-06	0.000789315239248752	grey	9846	12882	76.4
CTTN	0.000496573965697998	0.000495981124626412	5.92841071585313e-07	0.000495388283554827	grey	10730	12882	83.3
CTTNBP2NL	0.00208926854736952	0.00208844099660558	8.27550763933278e-07	0.00208761344584165	grey	8082	12882	62.7
CTU1	0.00194799043933837	0.00184608202757557	0.00010190841176281	0.00174417361581276	grey	8324	12882	64.6
CTU2	0.00664733398813514	0.00638807293426706	0.000259261053868077	0.00612881188039899	grey	6176	12882	47.9
CUBN	0.00496051385903821	0.00458745981078349	0.000373054048254721	0.00421440576252877	grey	6712	12882	52.1
CUEDC1	0.0427323874252751	0.0427163827554698	1.60046698052321e-05	0.0427003780856646	grey	3032	12882	23.5
CUEDC2	0.28169347025942	0.197734797846177	0.0839586724132429	0.113776125432934	grey	997	12882	7.7
CUL1	0.0270925947895247	0.0199070674244452	0.00718552736507948	0.0127215400593657	grey	4262	12882	33.1
CUL2	0.369364121516437	0.156793305214157	0.21257081630228	-0.0557775110881233	grey	1231	12882	9.6
CUL4A	0.0239076086578872	0.0195282498122987	0.00437935884558852	0.0151488909667102	grey	4295	12882	33.3
CUL4B	1.79564326742183	1.3799631384635	0.415680128958328	0.964283009505171	grey	66	12882	0.5
CUL7	0.0571021469257187	0.0328289988618977	0.024273148063821	0.00855585079807666	grey	3418	12882	26.5
CUL9	0.0367686291646495	0.0357741897780119	0.000994439386637604	0.0347797503913743	grey	3288	12882	25.5
CUTA	0.0364661176383844	0.0216861526745897	0.0147799649637947	0.00690618771079508	grey	4120	12882	32
CUTC	0.0032627345157134	0.00314037340284425	0.000122361112869147	0.00301801228997511	grey	7365	12882	57.2
CUX1	0.00311746880213614	0.00307148785639283	4.59809457433093e-05	0.00302550691064952	grey	7404	12882	57.5
CUX2	0.0346573587910105	0.0346174415280579	3.99172629525837e-05	0.0345775242651054	grey	3343	12882	26
CWC15	0.016858991643861	0.0140689562075779	0.00279003543628305	0.0112789207712949	grey	4844	12882	37.6
CWC22	0.170308162472441	0.12587434296726	0.0444338195051808	0.0814405234620793	grey	1501	12882	11.7
CWC27	0.240423006328769	0.212150109012456	0.0282728973163129	0.183877211696143	grey	937	12882	7.3
CWF19L1	0.0382302875250382	0.0296578988322869	0.0085723886927513	0.0210855101395356	grey	3594	12882	27.9
CWF19L2	0.216494557277841	0.0762890003885843	0.140205556889257	-0.0639165565006723	grey	2179	12882	16.9
CX3CR1	0.0207177541417914	0.0188644857313308	0.00185326841046064	0.0170112173208701	grey	4344	12882	33.7
CXADR	0.00130430359106117	0.00118852530922825	0.000115778281832922	0.00107274702739533	grey	9088	12882	70.5
CXCL1	0.000450521108862711	0.000448818084374589	1.70302448812223e-06	0.000447115059886466	grey	10918	12882	84.8
CXCL10	0.0615746407552445	0.0615648147801567	9.82597508779326e-06	0.0615549888050689	grey	2503	12882	19.4
CXCL13	0.0280838776238098	0.0280091237345415	7.47538892683433e-05	0.0279343698452732	grey	3687	12882	28.6
CXCL16	0.0293485984162204	0.00871581595071659	0.0206327824655038	-0.0119169665147872	grey	5639	12882	43.8
CXCL17	0.000676258821803256	0.000672686783750233	3.57203805302284e-06	0.00066911474569721	grey	10156	12882	78.8
CXCL2	0.00128759293208862	0.00127868694077206	8.9059913165651e-06	0.00126978094945549	grey	8973	12882	69.7
CXCL5	0.00944777862180043	0.00944560474449192	2.17387730850997e-06	0.00944343086718341	grey	5510	12882	42.8
CXCR1	0.0131384550890088	0.0129685196859825	0.000169935403026339	0.0127985842829561	grey	4977	12882	38.6
CXCR2	0.0460538857413611	0.0459432464916496	0.000110639249711504	0.0458326072419381	grey	2916	12882	22.6
CXCR2P1	0.000227750948559778	0.000226796172108534	9.54776451243908e-07	0.000225841395657291	grey	12024	12882	93.3
CXCR3	0.0176089685286612	0.00910127099202612	0.00850769753663513	0.000593573455390989	grey	5576	12882	43.3
CXCR6	0.00430547283384447	0.00403364426176497	0.000271828572079502	0.00376181568968546	grey	6934	12882	53.8
CXorf38	0.0823227775439532	0.0820714509202565	0.000251326623696702	0.0818201242965598	grey	2073	12882	16.1
CXorf58	0.00270909144136622	0.00250747036111854	0.000201621080247684	0.00230584928087085	grey	7755	12882	60.2
CXorf65	0.048101617386011	0.0346765296144245	0.0134250877715865	0.0212514418428379	grey	3339	12882	25.9
CXXC1	0.500384643967182	0.299435038300201	0.200949605666981	0.0984854326332204	grey	646	12882	5
CXXC4	0.0116114652921469	0.0115916887335771	1.9776558569844e-05	0.0115719121750072	grey	5176	12882	40.2
CXXC5	0.000490891717429748	0.000488172047836216	2.71966959353159e-06	0.000485452378242685	grey	10758	12882	83.5
CYB561	0.00638107267382399	0.00627773744514559	0.000103335228678391	0.0061744022164672	grey	6205	12882	48.2
CYB561D1	0.143967582242414	0.0540298659748551	0.0899377162675585	-0.0359078502927033	grey	2696	12882	20.9
CYB561D2	0.0691596863569452	0.043232233458988	0.0259274528979572	0.0173047805610309	grey	3009	12882	23.4
CYB5A	0.0306335177672998	0.0247851600712236	0.00584835769607622	0.0189368023751474	grey	3886	12882	30.2
CYB5B	0.241833220780281	0.143817744062761	0.0980154767175205	0.0458022673452401	grey	1319	12882	10.2
CYB5D1	0.00360274750655677	0.00238317172294106	0.00121957578361571	0.00116359593932534	grey	7852	12882	61
CYB5D2	0.0112706333582918	0.00703112328148875	0.00423951007680302	0.00279161320468573	grey	6014	12882	46.7
CYB5R1	0.0683567001386537	0.044325891841293	0.0240308082973607	0.0202950835439323	grey	2973	12882	23.1
CYB5R2	0.000469929608087033	0.000469010759769229	9.18848317803624e-07	0.000468091911451426	grey	10824	12882	84
CYB5R3	0.0855237421488595	0.0695168116081338	0.0160069305407257	0.0535098810674081	grey	2321	12882	18
CYB5R4	0.203372900232494	0.190340350257302	0.0130325499751924	0.17730780028211	grey	1043	12882	8.1
CYB5RL	0.00198002910358756	0.00108072977323952	0.000899299330348037	0.000181430442891487	grey	9264	12882	71.9
CYBB	0.0728521223289009	0.0728474837756462	4.6385532547627e-06	0.0728428452223914	grey	2242	12882	17.4
CYBRD1	0.000202814822260653	0.000200002668231476	2.81215402917726e-06	0.000197190514202298	grey	12188	12882	94.6
CYC1	0.124159619991039	0.086273187878668	0.0378864321123712	0.0483867557662967	grey	1999	12882	15.5
CYCSP52	0.0673292391880247	0.0119699469459487	0.055359292242076	-0.0433893452961273	grey	5117	12882	39.7
CYFIP1	0.000323980059037249	0.000315450401792411	8.52965724483772e-06	0.000306920744547573	grey	11531	12882	89.5
CYFIP2	0.0228893041261492	0.0189136857580672	0.00397561836808198	0.0149380673899852	grey	4339	12882	33.7
CYGB	0.000297319963440498	0.000297284750199006	3.52132414915851e-08	0.000297249536957515	grey	11627	12882	90.3
CYHR1	0.0177367444446442	0.0105703141615495	0.00716643028309477	0.00340388387845472	grey	5321	12882	41.3
CYLD	0.20152434793462	0.0886706142514807	0.112853733683139	-0.0241831194316587	grey	1960	12882	15.2
CYP1A1	0.00151685626038315	0.00146802504076441	4.88312196187419e-05	0.00141919382114567	grey	8741	12882	67.9
CYP1A2	0.000645244089533851	0.000626996551740051	1.82475377937998e-05	0.000608749013946251	grey	10287	12882	79.9
CYP1B1	0.000883656945874966	0.000853788539466131	2.98684064088355e-05	0.000823920133057295	grey	9721	12882	75.5
CYP20A1	0.0448920919984232	0.0307949671982714	0.0140971248001518	0.0166978423981197	grey	3525	12882	27.4
CYP24A1	0.000133933471729865	0.000133404192493	5.29279236864488e-07	0.000132874913256136	grey	12561	12882	97.5
CYP27A1	8.67565394954363e-05	8.5261780443285e-05	1.49475905215136e-06	8.37670213911336e-05	grey	12787	12882	99.3
CYP27B1	0.000233016526058675	0.00023176119084801	1.25533521066568e-06	0.000230505855637344	grey	11986	12882	93
CYP27C1	0.000936428079819718	0.000930091166984549	6.33691283516891e-06	0.00092375425414938	grey	9558	12882	74.2
CYP2B6	0.00045970015066417	0.00043160358348008	2.809656718409e-05	0.00040350701629599	grey	10996	12882	85.4
CYP2C8	0.000580581914437075	0.000580365402992343	2.16511444731766e-07	0.000580148891547612	grey	10454	12882	81.2
CYP2E1	0.000272678802279738	0.000272637185407834	4.1616871903705e-08	0.00027259556853593	grey	11764	12882	91.3
CYP2F1	0.000354202630937176	0.000281494999141412	7.27076317957646e-05	0.000208787367345647	grey	11710	12882	90.9
CYP2G1P	0.000997959148595513	0.000997877267180869	8.18814146444791e-08	0.000997795385766224	grey	9424	12882	73.2
CYP2J2	0.00979497661846325	0.00978474338052793	1.02332379353209e-05	0.0097745101425926	grey	5445	12882	42.3
CYP2R1	0.00130211569306748	0.00122621130653975	7.59043865277277e-05	0.00115030692001202	grey	9030	12882	70.1
CYP2S1	0.000461723271872582	0.000461415084068749	3.08187803832731e-07	0.000461106896264916	grey	10851	12882	84.2
CYP2U1	0.00023550896089547	0.000228268458238342	7.24050265712794e-06	0.000221027955581214	grey	12014	12882	93.3
CYP2W1	0.000229655778404332	0.000228570219501702	1.08555890263059e-06	0.000227484660599071	grey	12012	12882	93.2
CYP3A4	0.0433560141938456	0.0407333288644397	0.00262268532940588	0.0381106435350339	grey	3100	12882	24.1
CYP3A43	0.00105977253613876	0.00105867207846255	1.10045767621244e-06	0.00105757162078634	grey	9312	12882	72.3
CYP3A5	0.0021061717897555	0.00200038446250459	0.000105787327250907	0.00189459713525369	grey	8155	12882	63.3
CYP46A1	0.000909969756363038	0.000909694585656226	2.7517070681196e-07	0.000909419414949414	grey	9595	12882	74.5
CYP4B1	0.0030951716102784	0.00309511617206619	5.54382122088144e-08	0.00309506073385398	grey	7392	12882	57.4
CYP4F22	0.00316823121624167	0.00294801197396625	0.000220219242275427	0.00272779273169082	grey	7475	12882	58
CYP4F35P	0.000656355227917006	0.000654029394164693	2.32583375231238e-06	0.000651703560412381	grey	10201	12882	79.2
CYP4V2	0.000216752909250853	0.00021345082169222	3.30208755863306e-06	0.000210148734133587	grey	12093	12882	93.9
CYP51A1	0.0406291589549812	0.0132645052317628	0.0273646537232184	-0.0141001484914556	grey	4936	12882	38.3
CYP7B1	0.00389031620686318	0.00388973654840274	5.79658460445141e-07	0.00388915688994229	grey	6994	12882	54.3
CYP8B1	0.000712921592736113	0.000684662400039929	2.82591926961843e-05	0.000656403207343745	grey	10118	12882	78.5
CYS1	0.0332332425479773	0.0326667309999666	0.000566511548010684	0.0321002194519559	grey	3429	12882	26.6
CYSLTR1	0.0046494916198131	0.00457757212246302	7.19194973500805e-05	0.00450565262511294	grey	6718	12882	52.2
CYSLTR2	0.00613474699957477	0.00438189123063579	0.00175285576893898	0.00262903546169681	grey	6799	12882	52.8
CYSTM1	0.00169217307115271	0.00157268914053782	0.000119483930614882	0.00145320520992294	grey	8626	12882	67
CYTH1	0.0659182023239825	0.0603607880108045	0.00555741431317801	0.0548033736976265	grey	2537	12882	19.7
CYTH2	0.0309145135639533	0.0241811247302953	0.00673338883365795	0.0174477358966374	grey	3919	12882	30.4
CYTH3	0.000934941925560344	0.000918228379896965	1.67135456633789e-05	0.000901514834233586	grey	9580	12882	74.4
CYTH4	0.233057644111306	0.107133760382651	0.125923883728655	-0.0187901233460035	grey	1707	12882	13.3
CYTL1	0.00161923756567847	0.0016176625828179	1.57498286056427e-06	0.00161608759995734	grey	8573	12882	66.6
D2HGDH	0.00194092666531219	0.00176200486474834	0.000178921800563849	0.00158308306418449	grey	8412	12882	65.3
DAAM1	0.0160058724986199	0.0137613420650781	0.00224453043354177	0.0115168116315364	grey	4874	12882	37.8
DAB1	0.652535115077665	0.652526212759262	8.90231840278144e-06	0.652517310440859	grey	254	12882	2
DAB2	0.0452416771451528	0.0451837321068852	5.79450382676219e-05	0.0451257870686175	grey	2944	12882	22.9
DACT1	0.000423146361253488	0.000422419388212066	7.26973041422115e-07	0.000421692415170644	grey	11034	12882	85.7
DAD1	0.218920442768702	0.143754560721167	0.0751658820475354	0.0685886786736316	grey	1322	12882	10.3
DAG1	0.00574453512441357	0.00561114862081983	0.000133386503593741	0.00547776211722609	grey	6378	12882	49.5
DAGLA	0.000155976436236363	0.00015520390527299	7.72530963372809e-07	0.000154431374309617	grey	12452	12882	96.7
DAGLB	0.000638014491916658	0.000599564202389491	3.8450289527167e-05	0.000561113912862324	grey	10375	12882	80.5
DALRD3	0.0126597222117506	0.00950538253582468	0.00315433967592591	0.00635104285989877	grey	5495	12882	42.7
DANCR	0.0104385615565554	0.0102054565118468	0.000233105044708614	0.00997235146713817	grey	5377	12882	41.7
DAND5	0.014208051372461	0.0104620377652959	0.00374601360716511	0.00671602415813076	grey	5339	12882	41.4
DAP	0.0422171939415917	0.0219703489252403	0.0202468450163514	0.00172350390888887	grey	4094	12882	31.8
DAP3	0.0832232778411232	0.0586196713923074	0.0246036064488158	0.0340160649434916	grey	2584	12882	20.1
DAPK1	0.000271856667394684	0.000269169083776393	2.68758361829093e-06	0.000266481500158103	grey	11781	12882	91.5
DAPK2	0.000726218163646603	0.000715077896957615	1.11402666889875e-05	0.000703937630268628	grey	10051	12882	78
DAPK3	0.0997710659449338	0.0709923751606887	0.0287786907842451	0.0422136843764436	grey	2286	12882	17.7
DAPP1	0.00049707567723017	0.000495921609250651	1.15406797951943e-06	0.000494767541271131	grey	10732	12882	83.3
DARS2	0.0385791367660724	0.0267366089358392	0.0118425278302332	0.0148940811056061	grey	3761	12882	29.2
DAXX	0.890000136416307	0.536819104719851	0.353181031696456	0.183638073023395	grey	314	12882	2.4
DAZAP1	0.199568369102507	0.105843670609444	0.0937246984930628	0.0121189721163815	grey	1734	12882	13.5
DAZAP2	0.00480293323998813	0.00336270062438319	0.00144023261560494	0.00192246800877825	grey	7230	12882	56.1
DBF4B	0.0034100884566367	0.00226183851996828	0.00114824993666842	0.00111358858329987	grey	7954	12882	61.7
DBH	0.000101671270502801	0.000101575012478248	9.62580245530655e-08	0.000101478754453695	grey	12723	12882	98.8
DBI	0.0271501799933065	0.0270533189562687	9.6861037037814e-05	0.0269564579192309	grey	3742	12882	29
DBIL5P	7.02768743474688e-05	7.01803381254626e-05	9.65362220062174e-08	7.00838019034563e-05	grey	12835	12882	99.6
DBIL5P2	0.000120417657775639	0.000120405129793023	1.2527982615391e-08	0.000120392601810408	grey	12608	12882	97.9
DBN1	0.00370006672440155	0.0036534448407841	4.66218836174476e-05	0.00360682295716665	grey	7103	12882	55.1
DBNDD1	0.00103220583560218	0.000948124065487462	8.40817701147187e-05	0.000864042295372743	grey	9517	12882	73.9
DBNDD2	0.000382615740296156	0.000347604937938425	3.50108023577317e-05	0.000312594135580693	grey	11386	12882	88.4
DBNL	0.465676740660521	0.233342881437567	0.232333859222954	0.00100902221461235	grey	841	12882	6.5
DBP	0.00924836391760317	0.00867890914328707	0.000569454774316105	0.00810945436897096	grey	5646	12882	43.8
DBR1	0.00389001599654305	0.00306600596246909	0.000824010034073969	0.00224199592839512	grey	7407	12882	57.5
DBT	0.0285788235468131	0.0264171017791427	0.00216172176767036	0.0242553800114724	grey	3778	12882	29.3
DBX1	0.000160507053441952	0.000160449283604066	5.7769837886394e-08	0.00016039151376618	grey	12431	12882	96.5
DCAF10	0.00342164155424711	0.00243131213555051	0.000990329418696602	0.00144098271685391	grey	7818	12882	60.7
DCAF11	0.0812823723799815	0.0721366563315796	0.00914571604840191	0.0629909402831777	grey	2255	12882	17.5
DCAF12	0.302576122851691	0.112732541402533	0.189843581449158	-0.0771110400466253	grey	1644	12882	12.8
DCAF13	0.136973341001411	0.132314544309462	0.00465879669194863	0.127655747617514	grey	1424	12882	11.1
DCAF15	0.262734766311295	0.119044173457339	0.143690592853956	-0.0246464193966173	grey	1570	12882	12.2
DCAF16	0.044278279928151	0.0283209058373002	0.0159573740908508	0.0123635317464494	grey	3670	12882	28.5
DCAF17	0.0409759277182462	0.033144915595143	0.00783101212310321	0.0253139034720398	grey	3402	12882	26.4
DCAF4	0.00399068796660318	0.00360422757798085	0.000386460388622326	0.00321776718935853	grey	7125	12882	55.3
DCAF4L1	0.000661809636638547	0.000624831426285066	3.69782103534812e-05	0.000587853215931585	grey	10298	12882	79.9
DCAF5	0.0138016372851189	0.0123243345836708	0.00147730270144804	0.0108470318822228	grey	5064	12882	39.3
DCAF6	0.242811141453416	0.120117047885578	0.122694093567839	-0.00257704568226103	grey	1565	12882	12.1
DCAF7	2.5003863314325	1.00856349811543	1.49182283331706	-0.48325933520163	grey	128	12882	1
DCAF8	0.0259115175087177	0.0246410081652811	0.00127050934343664	0.0233704988218445	grey	3892	12882	30.2
DCAKD	0.00368757007780563	0.00318434145402427	0.00050322862378137	0.0026811128302429	grey	7336	12882	56.9
DCBLD1	0.000679769753789776	0.000672558468130448	7.21128565932803e-06	0.00066534718247112	grey	10157	12882	78.8
DCBLD2	0.00100121994260939	0.000998582926394198	2.63701621519693e-06	0.000995945910179001	grey	9423	12882	73.1
DCDC1	0.000610197646365829	0.000609923451551378	2.74194814450682e-07	0.000609649256736927	grey	10344	12882	80.3
DCDC2	0.0071506974482134	0.00709311659707888	5.75808511345194e-05	0.00703553574594437	grey	5999	12882	46.6
DCDC2B	0.00217349583389383	0.0019458742741538	0.00022762155974003	0.00171825271441377	grey	8219	12882	63.8
DCHS1	0.000808206270008743	0.000799601757575591	8.60451243315217e-06	0.000790997245142439	grey	9836	12882	76.4
DCHS2	0.000931241097908726	0.0009289558978624	2.28520004632606e-06	0.000926670697816074	grey	9561	12882	74.2
DCK	0.556256700621658	0.531173481302011	0.0250832193196469	0.506090261982365	grey	315	12882	2.4
DCLK2	0.00141338423822043	0.00140206189767936	1.13223405410715e-05	0.00139073955713828	grey	8817	12882	68.4
DCLRE1A	0.00398927054696242	0.00381827545642113	0.000170995090541283	0.00364728036587985	grey	7023	12882	54.5
DCLRE1B	0.000270143724455245	0.000268744179088192	1.39954536705221e-06	0.00026734463372114	grey	11783	12882	91.5
DCLRE1C	0.0151800331651569	0.0140371753884289	0.00114285777672798	0.012894317611701	grey	4849	12882	37.6
DCP1B	0.0101450049976738	0.00577875894018351	0.00436624605749033	0.00141251288269319	grey	6334	12882	49.2
DCP2	0.17656510586502	0.128608804540729	0.0479563013242906	0.0806525032164385	grey	1469	12882	11.4
DCPS	0.0830362023995437	0.0518860200745037	0.0311501823250399	0.0207358377494638	grey	2749	12882	21.3
DCST1	0.00107994956601088	0.000965695848359963	0.000114253717650921	0.000851442130709042	grey	9483	12882	73.6
DCST2	0.00172461653622302	0.00144952159285422	0.000275094943368792	0.00117442664948543	grey	8759	12882	68
DCT	0.000262284684002951	0.000261849289639586	4.35394363364574e-07	0.000261413895276222	grey	11827	12882	91.8
DCTD	0.0169296322449078	0.0116606607544084	0.0052689714904994	0.00639168926390902	grey	5161	12882	40.1
DCTN1	0.0978898902973797	0.0845787736026399	0.0133111166947398	0.0712676569079001	grey	2018	12882	15.7
DCTN2	0.283779967482174	0.170947238970676	0.112832728511498	0.0581145104591789	grey	1155	12882	9
DCTN3	0.150320831608623	0.111632413026378	0.0386884185822454	0.0729439944441323	grey	1662	12882	12.9
DCTN5	0.000569525978334575	0.000552402416679609	1.7123561654966e-05	0.000535278855024643	grey	10537	12882	81.8
DCTPP1	0.180605645609607	0.0777300515561771	0.10287559405343	-0.0251455424972527	grey	2150	12882	16.7
DCUN1D1	0.832858598550827	0.711997240766446	0.120861357784381	0.591135882982065	grey	221	12882	1.7
DCUN1D2	0.000352303962161697	0.000351174814284493	1.1291478772044e-06	0.000350045666407289	grey	11363	12882	88.2
DCUN1D3	0.000671639783168455	0.000668768913711616	2.87086945683853e-06	0.000665898044254778	grey	10171	12882	79
DCUN1D4	0.290901298339719	0.25111179870341	0.0397894996363088	0.211322299067101	grey	775	12882	6
DCUN1D5	0.238977279889717	0.13011853404021	0.108858745849507	0.0212597881907032	grey	1450	12882	11.3
DCX	0.0122911622701677	0.00627753838359425	0.00601362388657342	0.000263914497020824	grey	6206	12882	48.2
DCXR	0.00770013458892226	0.00564719710703074	0.00205293748189153	0.00359425962513921	grey	6368	12882	49.4
DDA1	0.0299093985693668	0.022837402140907	0.00707199642845979	0.0157654057124472	grey	4032	12882	31.3
DDAH1	0.161392733940639	0.161383139286786	9.59465385305669e-06	0.161373544632933	grey	1204	12882	9.3
DDB1	0.12500269839242	0.0942161559673393	0.0307865424250805	0.0634296135422588	grey	1873	12882	14.5
DDB2	0.0165424978402017	0.01491448757232	0.0016280102678817	0.0132864773044383	grey	4739	12882	36.8
DDC	0.0004806933400522	0.000480162408089825	5.30931962374511e-07	0.000479631476127451	grey	10790	12882	83.8
DDHD2	0.0989125768297291	0.0744540098945247	0.0244585669352043	0.0499954429593204	grey	2213	12882	17.2
DDI2	0.00310853376696078	0.00259561155495348	0.000512922212007294	0.00208268934294619	grey	7694	12882	59.7
DDIT4L	0.000294950785222493	0.000292287502466523	2.66328275597052e-06	0.000289624219710552	grey	11650	12882	90.4
DDN	0.000857239144384933	0.000854885831710704	2.35331267422925e-06	0.000852532519036475	grey	9715	12882	75.4
DDOST	0.077404776315724	0.0441277308272847	0.0332770454884392	0.0108506853388455	grey	2986	12882	23.2
DDR2	0.0367116701471817	0.0367095059253063	2.1642218754267e-06	0.0367073417034309	grey	3257	12882	25.3
DDRGK1	0.102207822947357	0.0703316801724045	0.0318761427749525	0.038455537397452	grey	2305	12882	17.9
DDX1	0.0949098837673	0.0815093566715466	0.0134005270957534	0.0681088295757933	grey	2086	12882	16.2
DDX10	0.0204185391166839	0.0192858655132798	0.00113267360340409	0.0181531919098757	grey	4309	12882	33.4
DDX11	5.98620590924568e-05	5.96553479826859e-05	2.06711109770865e-07	5.94486368729151e-05	grey	12860	12882	99.8
DDX11L10	0.00012015170711621	0.000118130104710874	2.02160240533665e-06	0.000116108502305537	grey	12629	12882	98
DDX11L2	9.01863735483499e-05	9.00031856290405e-05	1.83187919309421e-07	8.98199977097311e-05	grey	12768	12882	99.1
DDX12P	0.000514226871713315	0.00051151534526506	2.71152644825507e-06	0.000508803818816804	grey	10683	12882	82.9
DDX17	0.157585976410904	0.108926992436201	0.0486589839747027	0.0602680084614984	grey	1690	12882	13.1
DDX18	0.0637292714287268	0.0442818576199482	0.0194474138087786	0.0248344438111696	grey	2978	12882	23.1
DDX19A	0.0354897206828601	0.026216093470184	0.00927362721267617	0.0169424662575078	grey	3793	12882	29.4
DDX19B	0.0214139034476416	0.016297491059371	0.00511641238827058	0.0111810786711004	grey	4584	12882	35.6
DDX23	0.135700996976763	0.080705048126024	0.0549959488507393	0.0257090992752847	grey	2101	12882	16.3
DDX24	0.324987529009474	0.172669458669541	0.152318070339933	0.0203513883296074	grey	1134	12882	8.8
DDX25	0.00555247405002951	0.00552395484929696	2.8519200732555e-05	0.0054954356485644	grey	6403	12882	49.7
DDX27	0.367875939578542	0.237993910498672	0.12988202907987	0.108111881418803	grey	821	12882	6.4
DDX28	0.0438501848485953	0.0237099916687004	0.020140193179895	0.00356979848880538	grey	3968	12882	30.8
